"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar",
"4/8/1979","-62.1875","-30.4423007965088","75","22.225","10.5","0","3.37524092799385","0.756583117297571","20.72160036",
"4/9/1979","-62.1875","-30.4423007965088","75","21.276","15.199","0.6420137184","1.45832626178933","0.824783538194934","12.96764892",
"4/10/1979","-62.1875","-30.4423007965088","75","24.718","13.346","0","2.6489801509556","0.767486076246027","19.82723256",
"4/11/1979","-62.1875","-30.4423007965088","75","25.609","16.636","0","2.77989883100074","0.693850322378253","19.652057928",
"4/12/1979","-62.1875","-30.4423007965088","75","20.462","13.901","0","4.73021792658731","0.713622897222191","10.537710318",
"4/13/1979","-62.1875","-30.4423007965088","75","19.288","10.022","0.1750945968","2.93883314261531","0.811321107563231","8.44480836",
"4/14/1979","-62.1875","-30.4423007965088","75","20.966","13.234","1.4007565296","1.63656988051271","0.887392975621632","7.440750702",
"4/15/1979","-62.1875","-30.4423007965088","75","26.452","13.842","0","2.39415413991198","0.748368136512738","20.48146722",
"4/16/1979","-62.1875","-30.4423007965088","75","26.224","15.612","0.0034332264","3.1772400548569","0.805521334286038","18.98296902",
"4/17/1979","-62.1875","-30.4423007965088","75","28.591","13.634","0","1.58252610517383","0.758089113424745","19.8965133",
"4/18/1979","-62.1875","-30.4423007965088","75","29.013","17.54","0","2.65636085342768","0.746020423741901","19.14102972",
"4/19/1979","-62.1875","-30.4423007965088","75","27.272","18.118","0.2780914104","1.91392836137567","0.772902478196826","14.509809",
"4/20/1979","-62.1875","-30.4423007965088","75","28.159","16.806","0","1.99202340810341","0.725693350891667","19.1160027",
"4/21/1979","-62.1875","-30.4423007965088","75","27.838","17.022","0","3.06239507855862","0.70943708526247","18.9010062",
"4/22/1979","-62.1875","-30.4423007965088","75","25.637","13.803","0","3.37703266863997","0.684087924379359","18.8953317",
"4/23/1979","-62.1875","-30.4423007965088","75","17.308","13.172","0.6900788664","2.6999720662499","0.861207869855097","2.90306214",
"4/24/1979","-62.1875","-30.4423007965088","75","17.354","15.185","0.7141113","1.71654771289399","0.821847546085043","2.92651848",
"4/25/1979","-62.1875","-30.4423007965088","75","17.482","15.251","1.5758515944","2.31661207010762","0.914445750789263","2.45047464",
"4/26/1979","-62.1875","-30.4423007965088","75","19.894","13.956","0.2334594744","2.00624630936305","0.848841992288951","4.66070814",
"4/27/1979","-62.1875","-30.4423007965088","75","19.683","14.905","0.6900787728","2.55461895639585","0.888943562200287","4.5789732",
"4/28/1979","-62.1875","-30.4423007965088","75","20.819","17.651","7.43293836","3.05111393225579","0.921397879060456","2.69184564",
"4/29/1979","-62.1875","-30.4423007965088","75","23.81","12.97","5.4004672728","2.96402106763447","0.706034887011944","17.745525",
"4/30/1979","-62.1875","-30.4423007965088","75","23.727","12.148","0","2.96166889906788","0.575093245655455","17.3184228",
"5/1/1979","-62.1875","-30.4423007965088","75","23.509","10.357","0","2.65226190609786","0.712174987208698","17.4456612",
"5/2/1979","-62.1875","-30.4423007965088","75","25.673","14.403","0.0034332264","4.8917969120402","0.699075796117999","11.54424474",
"5/3/1979","-62.1875","-30.4423007965088","75","22.684","12.268","0.521850852","5.42915659757792","0.605317539536687","17.115416532",
"5/4/1979","-62.1875","-30.4423007965088","75","21.192","7.95299999999997","0","2.28533536562494","0.530874115954045","17.83462842",
"5/5/1979","-62.1875","-30.4423007965088","75","22.418","10.277","0","2.51164306377481","0.598376027930015","14.1991884",
"5/6/1979","-62.1875","-30.4423007965088","75","22.097","14.578","0.0205993728","2.53909264710081","0.739518273103834","9.047480868",
"5/7/1979","-62.1875","-30.4423007965088","75","25.092","11.916","0","2.01169062861947","0.756505723387527","15.90328206",
"5/8/1979","-62.1875","-30.4423007965088","75","20.917","14.224","0.0034332264","3.40558921287163","0.752929916144138","9.46051686",
"5/9/1979","-62.1875","-30.4423007965088","75","23.138","10.651","0","1.73795823054286","0.738966457556946","16.06651794",
"5/10/1979","-62.1875","-30.4423007965088","75","23.07","12.647","0","3.38930339916186","0.780247486254414","15.16128597",
"5/11/1979","-62.1875","-30.4423007965088","75","19.768","14.15","0.2883910824","2.26131806515699","0.802947280339412","6.63732846",
"5/12/1979","-62.1875","-30.4423007965088","75","20.187","12.491","0.453185928","1.56438376328634","0.814705732679887","4.78108422",
"5/13/1979","-62.1875","-30.4423007965088","75","20.742","11.072","0.4806518904","1.02121639947754","0.842688248434004","6.371775612",
"5/14/1979","-62.1875","-30.4423007965088","75","20.03","14.247","0.90980568","1.39239842923685","0.891228166394507","6.18648588",
"5/15/1979","-62.1875","-30.4423007965088","75","23.51","15.586","0.2197265328","2.74354613834643","0.816656370038088","6.378804288",
"5/16/1979","-62.1875","-30.4423007965088","75","23.38","17.357","0.9269715744","2.50313727901779","0.812522348985203","5.729628312",
"5/17/1979","-62.1875","-30.4423007965088","75","24.574","16.887","4.943844828","2.50159050771282","0.87311916503037","10.0231335",
"5/18/1979","-62.1875","-30.4423007965088","75","23.719","13.147","0","3.32691020713531","0.652902708241276","14.9130594",
"5/19/1979","-62.1875","-30.4423007965088","75","23.895","9.28699999999998","0","3.14676492309809","0.534041936128013","15.2108991",
"5/20/1979","-62.1875","-30.4423007965088","75","25.809","11.86","0.00686646","3.75074576776487","0.656723243491114","14.70684672",
"5/21/1979","-62.1875","-30.4423007965088","75","25.16","18.659","1.211928768","3.43315352904928","0.837365544682366","6.209380728",
"5/22/1979","-62.1875","-30.4423007965088","75","21.995","15.769","0.65574648","3.99631555459481","0.450358647877739","14.180230368",
"5/23/1979","-62.1875","-30.4423007965088","75","21.862","8.79899999999998","0","1.71097861950685","0.576830983955145","14.428241568",
"5/24/1979","-62.1875","-30.4423007965088","75","23.929","12.046","0","4.97317992085152","0.612356986880938","14.4577134",
"5/25/1979","-62.1875","-30.4423007965088","75","19.764","13.273","0.274658148","3.93704765854602","0.77785135426625","5.63124312",
"5/26/1979","-62.1875","-30.4423007965088","75","20.19","9.416","0","2.81329337444947","0.442756473030657","14.661273168",
"5/27/1979","-62.1875","-30.4423007965088","75","23.029","6.88499999999999","0","3.78644315779453","0.553876741492352","14.057937432",
"5/28/1979","-62.1875","-30.4423007965088","75","22.586","10.672","0.0034332264","4.31785908355195","0.653348879418086","12.3939",
"5/29/1979","-62.1875","-30.4423007965088","75","14.196","7.12900000000002","0.1029968928","5.87133684325203","0.509584490124572","6.20370234",
"5/30/1979","-62.1875","-30.4423007965088","75","14.865","4.25200000000001","0","3.6278788593526","0.509412723119863","14.592993768",
"5/31/1979","-62.1875","-30.4423007965088","75","19.06","4.88799999999998","0","4.42367265929258","0.439533376840817","14.613804",
"6/1/1979","-62.1875","-30.4423007965088","75","20.9","6.983","0","5.02340893028131","0.664904830362498","14.129605368",
"6/2/1979","-62.1875","-30.4423007965088","75","20.242","9.41199999999998","0.0549316512","4.50768569949381","0.750259889593858","10.66730778",
"6/3/1979","-62.1875","-30.4423007965088","75","16.531","12.999","1.2136462704","2.29002350247891","0.871287866824445","1.798312032",
"6/4/1979","-62.1875","-30.4423007965088","75","20.409","9.577","0.497817972","4.26037775571218","0.626316406344693","13.778663832",
"6/5/1979","-62.1875","-30.4423007965088","75","18.82","5.10300000000001","0","1.86960085302734","0.437347302856154","13.877046432",
"6/6/1979","-62.1875","-30.4423007965088","75","18.909","5.82999999999998","0","2.78597328121768","0.434033189846761","13.703226768",
"6/7/1979","-62.1875","-30.4423007965088","75","19.635","8.303","0","2.53131965465548","0.413074566386797","12.5804205",
"6/8/1979","-62.1875","-30.4423007965088","75","20.778","7.22000000000003","0","2.04344549267049","0.533803537150823","13.676564232",
"6/9/1979","-62.1875","-30.4423007965088","75","20.676","7.28500000000003","0","3.71161218889025","0.523065609568425","13.6270089",
"6/10/1979","-62.1875","-30.4423007965088","75","19.945","8.04500000000002","0","3.88575626347956","0.659496141952502","13.3656795",
"6/11/1979","-62.1875","-30.4423007965088","75","21.657","10.436","0.1750945824","2.85333661853226","0.68022052943538","10.25252082",
"6/12/1979","-62.1875","-30.4423007965088","75","19.997","8.68099999999998","0","3.21688274721601","0.466785309991076","13.4258058",
"6/13/1979","-62.1875","-30.4423007965088","75","12.467","3.97899999999999","0","4.90657606216213","0.482774901636204","12.6439308",
"6/14/1979","-62.1875","-30.4423007965088","75","11.585","-0.658999999999992","0","1.68493349916565","0.623701079741812","13.6502469",
"6/15/1979","-62.1875","-30.4423007965088","75","14.088","1.94400000000002","0","2.97458020615455","0.605025793849724","13.3090866",
"6/16/1979","-62.1875","-30.4423007965088","75","17.275","4.80099999999999","0","4.34872275578287","0.621397567816843","13.021425",
"6/17/1979","-62.1875","-30.4423007965088","75","19.044","8.83499999999998","0.652313052","4.09900887451524","0.684594253717932","8.851275",
"6/18/1979","-62.1875","-30.4423007965088","75","22.842","10.059","0.3828045384","4.42502404622889","0.768207471336887","12.2686848",
"6/19/1979","-62.1875","-30.4423007965088","75","17.9","15.963","1.2908943","3.0748615326764","0.847250174899176","1.68361857",
"6/20/1979","-62.1875","-30.4423007965088","75","16.358","13.494","5.862238092","3.6901395727622","0.847147800862854","1.459125108",
"6/21/1979","-62.1875","-30.4423007965088","75","15.578","11.982","2.89764504","1.98437716312979","0.91083674923486","2.06032536",
"6/22/1979","-62.1875","-30.4423007965088","75","21.863","14.345","17.619328296","3.58170870192517","0.932796461686935","2.90114766",
"6/23/1979","-62.1875","-30.4423007965088","75","20.671","11.297","0","5.13001899160018","0.635344759620296","13.0887558",
"6/24/1979","-62.1875","-30.4423007965088","75","18.427","6.12","0","2.86039637402795","0.477114370594144","13.6517058",
"6/25/1979","-62.1875","-30.4423007965088","75","20.064","8.471","0","4.49666328295325","0.495136957458612","13.4551665",
"6/26/1979","-62.1875","-30.4423007965088","75","19.84","7.86500000000001","0","4.0372130022721","0.534918142318923","13.3592013",
"6/27/1979","-62.1875","-30.4423007965088","75","19.462","6.142","0","2.98363937715137","0.609853386941629","13.1602491",
"6/28/1979","-62.1875","-30.4423007965088","75","17.98","13.765","0.4840850592","3.17441221234881","0.800427857218481","4.47209892",
"6/29/1979","-62.1875","-30.4423007965088","75","22.438","15.31","18.5291298","3.27777210082754","0.920289210717086","3.16130715",
"6/30/1979","-62.1875","-30.4423007965088","75","19.584","14.393","38.81607084","5.28064549550877","0.942934474376414","1.320637392",
"7/1/1979","-62.1875","-30.4423007965088","75","16.535","11.339","2.5560366552","5.28841814177671","0.873256743014255","5.2934652",
"7/2/1979","-62.1875","-30.4423007965088","75","12.554","10.921","3.022956324","5.39179202027866","0.920514067057094","1.81648143",
"7/3/1979","-62.1875","-30.4423007965088","75","14.225","10.075","0.3433230144","3.26765302787603","0.85231061651103","5.895506448",
"7/4/1979","-62.1875","-30.4423007965088","75","16.746","8.82400000000001","0.3055575024","2.40485130085026","0.817903183244363","6.09958566",
"7/5/1979","-62.1875","-30.4423007965088","75","13.8","6.589","0.3862385784","3.42654912384169","0.870394633490445","6.78785724",
"7/6/1979","-62.1875","-30.4423007965088","75","16.924","11.194","0.248909328","2.83054246269133","0.814753848172683","4.37636358",
"7/7/1979","-62.1875","-30.4423007965088","75","15.363","11.084","0.2918243376","2.06342558807438","0.851798121078295","6.21916632",
"7/8/1979","-62.1875","-30.4423007965088","75","15.475","7.37299999999999","0.0240326064","2.99497085547465","0.798609186488253","13.0444947",
"7/9/1979","-62.1875","-30.4423007965088","75","12.437","7.33800000000002","0.5664829608","2.25712937646228","0.863128948314366","3.457067472",
"7/10/1979","-62.1875","-30.4423007965088","75","13.357","10.696","1.644516","2.01326531446388","0.894437642728518","1.76203179",
"7/11/1979","-62.1875","-30.4423007965088","75","14.661","12.163","1.043701776","2.78781742493356","0.908391739462426","2.259956232",
"7/12/1979","-62.1875","-30.4423007965088","75","20.562","12.526","0.3278732472","4.99648112250867","0.823037250789131","10.58833512",
"7/13/1979","-62.1875","-30.4423007965088","75","17.6","14.676","1.919174256","3.30650256216812","0.893649696809096","2.99598849",
"7/14/1979","-62.1875","-30.4423007965088","75","17.389","9.47300000000001","0.4840850808","2.00321855559826","0.843074307746038","8.14005",
"7/15/1979","-62.1875","-30.4423007965088","75","15.131","6.97500000000002","0","4.39203349795822","0.660972460866347","14.6028969",
"7/16/1979","-62.1875","-30.4423007965088","75","16.956","4.07600000000002","0","3.31039756143135","0.639516049246078","14.536233",
"7/17/1979","-62.1875","-30.4423007965088","75","19.331","7.60700000000003","0","5.43572333469642","0.661726694137118","14.173821",
"7/18/1979","-62.1875","-30.4423007965088","75","16.114","8.80700000000002","0.5750660664","5.72157622159343","0.694828850376102","6.6285",
"7/19/1979","-62.1875","-30.4423007965088","75","12.273","5.22399999999999","0.0240326064","4.55815479768433","0.696545974067894","4.76128188",
"7/20/1979","-62.1875","-30.4423007965088","75","16.168","3.16000000000003","0","3.19688274821775","0.690847917823085","14.7977451",
"7/21/1979","-62.1875","-30.4423007965088","75","20.695","7.07900000000001","0","3.07253246675505","0.665075240847802","14.6953701",
"7/22/1979","-62.1875","-30.4423007965088","75","19.447","7.01799999999997","0","2.24707860899804","0.717975175558542","14.822941032",
"7/23/1979","-62.1875","-30.4423007965088","75","23.42","9.89800000000002","0","4.07549179553918","0.769651463132948","14.427905832",
"7/24/1979","-62.1875","-30.4423007965088","75","20.682","16.441","0.7638934104","3.9215493429792","0.902141682107608","2.7455067",
"7/25/1979","-62.1875","-30.4423007965088","75","24.267","12.79","0.082397304","3.48135373978427","0.835746054269676","13.4227161",
"7/26/1979","-62.1875","-30.4423007965088","75","27.958","16.831","1.1690136","5.33103847248986","0.821020973885641","6.4486107",
"7/27/1979","-62.1875","-30.4423007965088","75","23.554","18.349","0.851439996","2.76327113138881","0.868942847245684","2.370318192",
"7/28/1979","-62.1875","-30.4423007965088","75","31.728","16.68","0","4.8556299186568","0.677828636242446","14.3893116",
"7/29/1979","-62.1875","-30.4423007965088","75","32.371","22.594","0","5.9775170205757","0.505618645443477","14.9354415",
"7/30/1979","-62.1875","-30.4423007965088","75","32.83","22.967","0","6.83118180705134","0.449564229658156","15.366879432",
"7/31/1979","-62.1875","-30.4423007965088","75","31.06","23.221","0","6.88447782643813","0.482916178959266","12.118890528",
"8/1/1979","-62.1875","-30.4423007965088","75","26.104","16.609","3.1568539896","4.63394067221849","0.630874459236791","8.34277104",
"8/2/1979","-62.1875","-30.4423007965088","75","18.891","14.897","4.1387530824","5.27795116593444","0.752409106448321","7.177101912",
"8/3/1979","-62.1875","-30.4423007965088","75","16.767","11.055","1.7028810576","3.42977227153913","0.834053744826135","6.58203633",
"8/4/1979","-62.1875","-30.4423007965088","75","21.371","8.029","0.0102996792","1.75472250063568","0.783359922987351","14.980447368",
"8/5/1979","-62.1875","-30.4423007965088","75","22.858","10.727","0.0102996864","3.39329725165137","0.742900885281389","14.202841968",
"8/6/1979","-62.1875","-30.4423007965088","75","27.982","16.084","0.293541012","2.81366333879283","0.713691975823796","13.432110768",
"8/7/1979","-62.1875","-30.4423007965088","75","23.643","15.357","0.246334248","3.05435039851709","0.721753651562148","8.57148462",
"8/8/1979","-62.1875","-30.4423007965088","75","17.879","14.236","5.7111733944","2.267234483682","0.803581060822599","3.270715992",
"8/9/1979","-62.1875","-30.4423007965088","75","27.397","14.145","0.030899052","1.91284075279208","0.795607394087118","16.30063224",
"8/10/1979","-62.1875","-30.4423007965088","75","27.76","12.622","4.30183584","3.71027274563365","0.836935963623633","15.19064496",
"8/11/1979","-62.1875","-30.4423007965088","75","11.997","9.743","3.237531732","4.95216199193027","0.833685450841244","2.59706322",
"8/12/1979","-62.1875","-30.4423007965088","75","13.181","9.94999999999999","0.477218916","2.31572906402418","0.796845697820564","2.047218552",
"8/13/1979","-62.1875","-30.4423007965088","75","15.47","12.41","1.2745859904","1.58571297205142","0.860686120216562","2.294325288",
"8/14/1979","-62.1875","-30.4423007965088","75","21.02","10.185","0.3725049384","1.67307263026402","0.799353995432547","14.97222972",
